category,text,split
Sports,"4-to-6 defense: Urlacher out. Lovie Smith #39;s Monday morning started off with a phone call from Tony Dungy, his longtime friend and former boss. The Indianapolis Colts #39; coach was too early to offer condolences.",train
Sports,"Clemens earns Cy Young No. 7. Ordinarily, the overriding question for Roger Clemens would have been how, in a season when he turned 42, could he have pitched well enough to become the first pitcher in baseball history to win a seventh Cy Young Award.",train
Sports,"Paul McCartney To Perform at Super Bowl. Following this year #39;s  quot;Nipplegate quot; affair with Janet Jackson and Justin Timberlake, the organisers of half-time entertainment at the Super Bowl aren #39;t taking any chances in 2005.",train
Sports,"Shot-putter Korzhanenko to be stripped of gold: Russians. Russian Olympic shot put champion Irina Korzhanenko will lose her gold medal after testing positive for a banned steroid, the head of the Russian Olympic Committee #39;s anti-doping body said overnight.",train
Sports,"Berlin ties Miami mark. RALEIGH, N.C. -- Brock Berlin tied a Miami record shared by Bernie Kosar, Steve Walsh, and Ken Dorsey with five touchdown passes, and Devin Hester returned the opening kickoff 100 yards for another score, helping the No. 4 Hurricanes hold off North Carolina State, 45-31, last night.",train
Sports,Four pay price for India defeats. India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the ,train
Sports,"Rockets down Nets 80-69. The Houston Rockets snapped their two-game losing streak on Monday by defeating the New JerseyNets 80-69. McGrady, coming off a two-game absence, scored 14 points and dished out four assists for the Rockets.",train
Sports,"Chargers, Rivers Agree to Deal. The San Diego Chargers finally reached a contract agreement last night with quarterback Philip Rivers. Rivers, the fourth overall choice in April #39;s draft, agreed to a six-year deal worth about \$40 million, including ",train
Sports,"Seattle Mariners Minor League Report - August 23rd. TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland Beavers.",train
Sports,"Purdue's Orton Shines. Kyle Orton throws four touchdowns, including a 97 yarder to Taylor Stubblefield, to lead the No. 15 Purdue Boilermakers to a 41-16 victory over Notre Dame.",train
Sports,"UHND.com - Frank Vitovitch. Notre Dame, Ind (UHND) - It didnt take Charlie Weis to let people know his expectations at Notre Dame. Half way through his Monday morning press conference where he was introduced as the 28th head coach ",train
Sports,"Woods back in familiar spot. After 4 straight birdies on his way to a 5-under-par 65 at East Lake in Atlanta, the former No. 1 player in the world was introduced Saturday as one of the 54-hole leaders in the Tour Championship.",train
Sports,"With Red Sox Gone, Thrill Is, Too. The luster and momentum of the Red Sox series faded away in a procession of confounding pitches by Toronto's Gustavo Chacin.",train
Sports,Defoe - excited about Old Trafford clash. Jermain Defoe is convinced England #39;s new-look  #39;awesome #39; forward line can douse the Welsh dragon #39;s fire at Old Trafford on Saturday.,train
Sports,"College Basketball: Iowa Upsets No. 15 Texas. MAUI, Hawaii (Sports Network) - Jeff Horner posted 27 points while Pierre Pierce added 18 points, seven rebounds and seven assists, as the Iowa Hawkeyes defeated a ranked team for the second night in a row with an 82-80 victory over No.",train
Sports,"Hewitt reaches final on Long Island. Commack, NY (Sports Network) - Second-seeded Lleyton Hewitt reached Sunday #39;s final at the \$380,000 TD Waterhouse Cup -- a final US Open tune-up.",train
Sports,Changing of the Guard in US Track and Field. Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,train
Sports,Ireland bursts Boks #39; bubble. Ireland stopped South Africa #39;s grand slam bid in its tracks as world champions England and southern hemisphere heavyweights New Zealand swept to easy victories in yesterday #39;s internationals.,train
Sports,Two Wizards face possible suspensions. The Washington Wizards #39; Brendan Haywood and Larry Hughes could face suspensions for their part in a fight during Monday night #39;s preseason game against the Bulls in Chicago.,train
Sports,"Red Sox ready to end jinx. The New York Yankees hold the Curse of the Bambino, the Boston Massacre and their acquisition of Alex Rodriguez in their longstanding dominance over the Red Sox, but recent history suggests changes are coming.",train
Sports,"Red Sox within 4 1/2 games of Yankees after sweeping Tigers. Boston, MA (Sports Network) - Tim Wakefield pitched eight strong innings to lead the Boston Red Sox to a 6-1 victory over the Detroit Tigers and a sweep of the four-game series at Fenway Park.",train
Sports,"US women avoid disaster, advance. ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a victory, the Americans avoided embarrassment by finally playing like a gold medal contender -- and like a team.",train
Sports,"Rams Beat Jets in OT, Clinch Playoff Berth (AP). AP - The St. Louis Rams won a finale that, in the end, they needed much more than the New York Jets. Marc Bulger threw for 450 yards and three touchdowns and Jeff Wilkins hit a 31-yard field goal with 3:03 left in overtime Sunday to give the Rams a 32-29 win over the New York Jets, clinching their fourth playoff berth in five seasons under coach Mike Martz.",train
Sports,"Koetter: Hill will play Saturday. Hakim Hill, the ASU football teams oft-controversial running back, will be back on the field when the Sun Devils travel to face California, head coach Dirk Koetter announced Tuesday.",train
Sports,Absent Phelps Gets Eighth Medal.  ATHENS (Reuters) - The United States broke the world record  to win the men's 4x100 meters medley relay at the Athens  Olympics Saturday and allow Michael Phelps to match Soviet  gymnast Alexander Dityatin's 1980 record for the most medals at  one Games.,train
Sports,"Edwards Banned from Games - Source.  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",train
Sports,"Sigalet public about illness. At first glance, the question of whether the Bruins should sign 2001 draft pick Jordan Sigalet at the end of his senior season seems to be a no-brainer.",train
Sports,"Lehigh Downs Hoyas. Mark Borda throws four touchdown passes and Lehigh wins its seventh straight game, 49-18, over Georgetown.",train
Sports,49ers #39; home to be renamed Monster Park after stereo cable company. Some fans think 44-year-old Candlestick Park is already a dinosaur. Now the San Francisco 49ers #39; home stadium has the name to match.,train
Sports,"Sharapova ousted. They were 78 feet and a generation apart. On one end of the Arthur Ashe Stadium court stood Maria Sharapova, the 17-year-old Wimbledon champion with a future as bright as her usual smile.",train
Sports,"Jug half full: Gophers hope to hit ground running at Michigan. If Minnesota wants to walk out of Michigan Stadium with the Little Brown Jug for the first time since 1986, it had better hope its offense is its old self and its defense isnt.",train
Sports,"This time, Bentley gives advance notice for playoffs. Bentley coach Peter Yetten knows that increased success breeds increased expectations. Yetten's Falcons are returning to the NCAA Division 2 tournament one year after their first-round loss to eventual repeat national champion Grand Valley State. It being the program's first foray into postseason play, just being there was accomplishment enough.",train
Sports,"A different ball game. Two interesting stories this week. One - Manchester United #39;s signing of Wayne Rooney - exciting if rather predictable; another - Southampton #39;s apparent intent to hire England rugby union coach Sir Clive Woodward - surprising and, to many, baffling.",train
Sports,"Radcliffe awaits gun for start of Russian roulette. For the 3,000 Britons who will run in the New York City marathon next month the most important thing will be to finish the 26.2-mile race, in order to achieve a sense of personal fulfilment.",train
Sports,"No. 5 North Carolina 63, No. 24 Villanova 56. The North Carolina Tar Heels put their lackluster first half behind them. Then they did the same to Villanova. After scoring just 25 points in the first half, the No.",train
Sports,"England labour but find their second wind. This was not an easy day on which to play cricket. The sun shone brilliantly enough but for all of the opening day of the series a buffeting westerly crosswind flapped the trouser legs of the players, put ",train
Sports,Millwall to complain to UEFA. The Lions lost 3-1 to Ferencvaros - failing to progress to the next round of the UEFA Cup - on a night that saw four visiting fans suffering stab wounds and numerous other incidents of inter-fan violence.,train
Sports,Vaughan confident England can cap memorable season. ENGLAND captain Michael Vaughan leads his side against the West Indies today quietly confident of claiming his first major one-day trophy in the ICC Champions Trophy final against West Indies.,train
Sports,"Redskins Can #39;t Keep TO From Dancing in End Zone. Wide receiver Terrell Owens found a vacant corner of the end zone and executed his pattern perfectly, a picture of fluidity with his feet planted firmly on the turf and both hands rising above his head.",train
Sports,"O's Still Fishing. With big fish like Richie Sexson still looking for work and prizes like Tim Hudson being dangled in the market, the Orioles remain hopeful that they can bag a big catch.",train
Sports,U.S. Basketball Team Loses to Puerto Rico.  ATHENS (Reuters) - The United States lost their first  basketball match at the Olympics since 1988 on Sunday when  Puerto Rico gave them a shock 92-73 trouncing.,train
Sports,"Han wins Safeway in playoff. Hee-Won Han stumbled her way into a playoff last month, then stumbled in the playoff and lost. On Sunday at Columbia Edgewater Country Club, she did the opposite, making a clutch birdie on the final hole of ",train
Sports,"Arizona State 67, No. 11 Georgia 57. Kylan Loney had five 3s among her 23 points, and Arizona State used 24 turnovers by 11th-ranked Georgia to win 67-57 Tuesday night.",train
Sports,"Elarton agrees to \$850,000, one-year deal with Indians. Scott Elarton, who pitched effectively late in the season after a slow start with Cleveland, agreed Thursday to an \$850,000, one-year contract with the Indians.",train
Sports,Brazilian victory lifts Williams. The Williams team breathed a sigh of relief after Juan Pablo Montoya #39;s victory in the Brazilian Grand Prix. The team finished fourth in the constructors standings but technical director Sam Michael was full of praise for the Colombian #39;s performance.,train
Sports,"Marion Jones advances in long jump, will run relay. ATHENS, Greece  Marion Jones began her Olympics on Wednesday, the 13th day of the Games, and got two pieces of good news: She easily advanced to the long jump final and she was chosen to ",train
Sports,"Olympics-Five sports on shortlist for possible Games inclusion. Golf, rugby and squash are on a shortlist of five sports to be assessed for possible inclusion in the 2012 Olympics. The International Olympic Committee is reviewing ",train
Sports,Alou Hopes 700th Can Change Bonds' Image (AP). AP - San Francisco Giants manager Felipe Alou hopes Barry Bonds' 700th home run  #151; whenever it comes  #151; will change the public's perception of the surly slugger.,train
Sports,"Millar gladly takes the fifth. With each passing day, with each frozen rope he's been lacing, Kevin Millar has been sending a clear message to American League managers: Go ahead and walk David Ortiz. You'll be sorry.",train
Sports,"Lima gem ends LA drought. Jose Lima came to the Los Angeles Dodgers in February as a journeyman pitcher with a 71-77 win-loss record, a 5.13 ERA and a reputation as one of baseball #39;s hot dogs.",train
Sports,"Cink Leads NEC Invitational by One Shot (AP). AP - Free from the burden of trying to make the Ryder Cup team, Stewart Cink looked at ease Thursday on a marathon day at the NEC Invitational that ended with his name atop the leaderboard.",train
Sports,Six players suspended for one game. Six players from both Clemson and South Carolina will be suspended for one game next season for their participation in a brawl near the end of the rivalry game November 20th.,train
Sports,"NFL: QB shuffle: Miami gives Fiedler the ball. By all accounts, Jay Fiedler is a good guy. He signs autographs, performs charity work and always speaks well of others, even the New York Jets.",train
Sports,"A great catch? Lobsters. How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",train
Sports,"Portis leads way with 148 yards rushing. All it took was some red socks and a load of work to get Clinton Portis and the Redskins past the 20-point barrier. Marginalized during the team #39;s three-game losing streak, Portis got the ball early and often.",train
Sports,"Game On. On the same day that Tiger Woods was married in Barbados, the two best golfers in the world were walking the streets of St. Andrews, Scotland.",train
Sports,"Williams Faces Fight. More than 100 protesters denounced a proposal to build a baseball stadium, vowing that Mayor Anthony Williams will face stiff opposition.",train
Sports,"Bucs decline option on reliever Boehringer. Jose Mesa and Salomon Torres did most of their best work in tandem in 2004, so it is only fitting that they would come to terms on news deals with the Pittsburgh Pirates on the same day, too.",train
Sports,"Tigers split at Tampa. After riding Jeremy Bonderman #39;s four-hitter to an 8-0 victory over Tampa Bay in Thursday #39;s first game, the Tigers watched their worn-out bullpen come unglued -- again -- when ",train
Sports,"Weightlifter and runner fail tests. The Hungarian weightlifter Ferenc Gyurkovics has failed a drugs test and risks losing his Olympic silver medal, a national Olympic committee spokesman said yesterday, while the Russian 400m ",train
Sports,Eastman rebuffs Sendra jibe. European middleweight champion Howard Eastman has stepped up his war of words ahead of his fight with Spain #39;s Jorge Sendra on 24 September.,train
Sports,"Ortiz keeps Red Sox alive with timely home run in Game 4. 10:12 pm: This is it. If the Red Sox are ever going to do something, it #39;s got to be now. It #39;s the bottom of the fifth inning in Game 4. Two outs.",train
Sports,"T-Wolves Spoil Debut of Grizzlies Coach (AP). AP - Lionel Hollins lost his debut as interim coach of the Grizzlies, with Kevin Garnett getting 26 points and 15 rebounds and Latrell Sprewell adding 22 points to lead the Minnesota Timberwolves over Memphis 115-90 Friday night.",train
Sports,"=== Houston re-signs Vizcaino to one-year contract ===. Houston, TX (Sports Network) - The Houston Astros re-signed free agent infielder Jose Vizcaino to a one-year contract on Friday. Vizcaino appeared in 138 games for the Astros in 2004, his fourth season with ",train
Sports,"Ole Miss Contacts Erickson --  #39;It #39;s Something I Need to Look at #39;. Don #39;t count San Francisco 49ers coach Dennis Erickson out of Ole Miss #39;s hunt for a new coach just yet. On Tuesday, Erickson met with Ole Miss athletic director Pete Boone and chancellor Robert Khayat for two hours in a Santa Clara, Calif.",train
Sports,"OU puts exclamation point on season. No apologies, no justifications, no excuses necessary. Oklahoma isn #39;t slinking into the BCS championship game through the back door this year.",train
Sports,"No. 21 Boise State holds off BYU 28-27. What started as another Boise State blowout came down to the final seconds. The No. 21 Broncos jumped to a 16-0 lead in the first quarter, but needed a missed field goal with ",train
Sports,HOW DOES MONTGOMERIE RANK AMONG THE GREATS?. Scotland #39;s Colin Montgomerie sank the winning putt at the 35th Ryder Cup at Oakland Hills in Detroit to ensure the trophy remained in European hands and maintain his unbeaten record in singles matches in the competition.,train
Sports,"Glory days long gone for Roy Jones. What a shocker! The great Roy Jones lying unconscious on the canvas for five minutes. And who was the man who put him there? Unlikely light-heavyweight journeyman Glen Johnson - who, by his own admission, isn #39;t that flash.",train
Sports,"American Hits Wrong Target, Loses Gold Medal.  ATHENS (Reuters) - Matthew Emmons is a trained accountant  but he got his numbers terribly wrong on Sunday.",train
Sports,"Men #39;s Singles : Chile and USA secure medals. ATHENS, 20 August - The semifinal line-up in the men #39;s singles has been settled with both contests featuring a Chile v USA match-up, so each nation is assured of at least one Singles medal. ",train
Sports,UNITED V ARSENAL: MATCH REPORT. United are back in the title race after bringing Arsenal #39;s long unbeaten run to a grisly end in the Manchester rain. Ruud van Nistelrooy erased the misery of his penalty miss in last season #39;s fixture by slotting a second-half spot-kick past Jens Lehmann.,train
Sports,"Ray activated by Jets. CBC SPORTS ONLINE - Former Edmonton Eskimos quarterback Ricky Ray is a step closer to throwing his first pass in the NFL. Ray, 24, was activated Wednesday by the New York Jets and will serve as third-string ",train
Sports,"Guerin trades NHL job for family business. For the first time in three years, former Bruins forward Bill Guerin will be home with his family for Halloween. But he won't be dressing up as a National Hockey League player any time soon. He'll be a full-time dad to his four children while he waits -- with his NHL Players Association brethren -- for something to break in ...",train
Sports,Donald Leads by Two in Dunhill Links (AP). AP - Luke Donald shot a 4-under-par 68 Saturday for a two-stroke lead after three rounds of the Dunhill Links Championship.,train
Sports,"Lokomotiv Moscow captures league title. Moscow, Russia (Sports Network) - Lokomotiv Moscow won the Russian Premier League championship on the final day of the season with a 2-0 victory over Shinnik Yaroslavl.",train
Sports,Transactions. BASEBALL Boston (AL): Activated DH Ellis Burks from the 60-day disabled list; released P Phil Seibel. Milwaukee (NL): Sent INF Matt Erickson outright to Indianapolis (IL).,train
Sports,"Kobe Bryant Rape Case Could Be Headed to California.  DENVER (Reuters) - Attorneys for the Colorado woman who  accused Kobe Bryant of rape are considering suing the  basketball star in his home state of California because of a  strict cap on damages in Colorado, they said on Wednesday.",train
Sports,"Georgia Rallies Past S. Carolina, 20-16 (AP). AP - David Greene struggled early but finished with 213 yards passing and two touchdown passes, to lead No. 3 Georgia to a 20-16 victory over South Carolina on Saturday.",train
Sports,"Montoya wins final F1 race of season. Colombia #39;s Juan Pablo Montoya won Sunday #39;s Brazilian Grand Prix, foiling the hopes of native son Rubens Barrichello and his Ferrari teammate Michael Schumacher of Germany.",train
Sports,"Disgraced Greek sprint pair charged. Kostas Kederis and Ekaterini Thanou, the sprinters who brought shame on Greece on the eve of the Olympics, are facing the end of their careers after being charged with missing a drug test and faking a motorcycle accident.",train
Sports,"Everton beats Liverpool 1-0 in Merseyside Derby. Lee Carsley scored the winner in the 68th minute, giving Everton a 1-0 victory Saturday over Liverpool in the 200th Merseyside Derby.",train
Sports,"Texas A amp;M Aggies. COLLEGE STATION, Texas (Ticker) -- In the end, the Texas A amp;M defense was able to withstand the top-ranked passing attack of Texas Tech.",train
Sports,"Former Basketball Player Found Dead (AP). AP - Mark Haymore, who played on Indiana's unbeaten 1976 NCAA championship team before transferring to Massachusetts, has died. He was 48.",train
Sports,"Robby Gordon Planning to Proceed With Caution. Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday.",train
Sports,Serena Ends Mauresmo's Year-End No. 1 Bid (AP). AP - Serena Williams is in love  #151; with her new attacking game and herself.,train
Sports,MCNAMARA RECEIVES GOOD NEWS. Celtic have been boosted by the news that Jackie McNamara should be back in action within six weeks. The Hoops skipper was clearly in agony when he was stretchered off during Tuesday nights 3-1 defeat at the hands of Barcelona.,train
Sports,"Despite Discord, Biffle and Busch to remain teammates. Mears wins Busch pole at Lowe #39;s. Casey Mears won the second Busch series pole of his career, earning the top starting position in qualifying for the SpongeBob 300.",train
Sports,"Nuggets 112, Raptors 106. Carmelo Anthony scored 30 points and Kenyon Martin added 24 points and 16 rebounds, helping the Denver Nuggets hold off the Toronto Raptors 112-106 Wednesday night.",train
Sports,"Report Says N.H.L. Will Reject Proposal. The N.H.L. appears poised to reject a proposal made by the players union, which included a 24 percent reduction in pay and other concessions but not a hard salary cap.",train
Sports,"Yankees Raise Price of Best Box Seats  #36;10 (AP). AP - The New York Yankees are raising ticket prices for most of their top seats by  #36;10 next season, with the best box seats going for  #36;90.",train
Sports,"Caminiti, 41, dies of heart attack. SAN DIEGO - Ken Caminiti was never short of fearless on a baseball field. He made incredible stops at third base, swatted home runs from both sides of the plate and played through pain that would wither most men.",train
Sports,"Wallace fined for Newman collision.. Former NASCAR Cup Champion Rusty Wallace has been fined \$10,000 dollars for deliberately ramming his Penske Racing teammate Ryan Newman at the conclusion of the Subway 500 at the Martinsville Speedway two weeks ago.",train
Sports,"Sorenstam wins Hammons Classic. Annika Sorenstam won her fifth LPGA Tour event of the year, closing with a 1-under 70 Sunday for a four-shot victory at the John Q. Hammons Classic.",train
Sports,"United States 66, Russia 62. Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",train
Sports,Manning Replaces Warner As Giants QB (AP). AP - Eli Manning has replaced Kurt Warner as the New York Giants' starting quarterback.,train
Sports,North-born trainer lands Arc jackpot. Northumberland-born trainer Jonathan Pease was cracking open the champagne last night after winning one of the top prizes in racing.,train
Sports,End the steroid guilt by (players) association. You know who you are. The ones who choose the right path. The ones who perform at a competitive disadvantage. The ones who refuse to alter your bodies with performance-enhancing drugs.,train
Sports,"MLB: NY Yankees 7, Minnesota 6 (12 inn.). Hideki Matsui drove in Derek Jeter with a 12th-inning sacrifice fly Wednesday night, giving the New York Yankees a dramatic, 7-6 win over Minnesota.",train
Sports,"ROBBO USHERS IN NEW ERA. Andy Robinson, currently the caretaker of England #39;s only World Cup holding major sports team, is the future, barring a particularly bleak autumn.",train
Sports,Niners LB Peterson Tears Achilles' Tendon.  SAN FRANCISCO (Sports Network) - San Francisco linebacker  Julian Peterson left Sunday's game against Arizona late in the  first quarter with a torn left Achilles' tendon.,train
Sports,Roddick vs. Voltchkov opens Davis Cup semifinal. Andy Roddick will play Vladimir Voltchkov on Friday to open the Davis Cup semifinal between the United States and Belarus. Olympic silver medalist Mardy Fish was drawn Thursday to face Max Mirnyi in the second singles match.,train
Sports,McLeish upset by Novo punishment. Rangers manager Alex McLeish has criticised the punishment handed out to Nacho Novo by the Scottish Football Association. Novo and Celtic striker Henri Camara were both given one-match bans ,train
Sports,"Myskina to Defend Moscow Title in Roland Garros Final Rematch. Anastasia Myskina, entering the WTA Moscow semifinals with an 0-4 career record versus Lindsay Davenport, got over the hump Saturday with a 6-4, 7-6(1) victory against the new No.",train
Sports,Frisday #39;s Sports Transactions. BOSTON CELTICS_Activated G Delonte West from the injured list. Placed F Justin Reed on the injured list. PHILADELPHIA 76ERS_Activated G Aaron McKie from the inujred list.,train
Sports,"Reliving the samba dream. In football, as in life, the past is always so much more rosy than the present. More than eleven years ago, Germany beat Brazil 2-1 in Cologne.",train
Sports,"Garcia a key player in Europeans #39; success. In the end, the Europeans took their shoes off and threw them into the gallery at Oakland Hills. By Amy Sancetta, AP. Did this mean they were shoo-ins to beat the USA in the Ryder Cup?",train
Sports,"Auburn #39;s sweet and sour season: Sugar Bowl, no BCS title berth. That #39;s the question confronting Auburn #39;s football team after the Tigers eased past Tennessee 38-28 in last night #39;s Southeastern Conference Championship game.",train
Sports,Allardyce is infuriated by Souness #39; criticism. BOLTON manager Sam Allardyce rounded on his Newcastle counterpart Graeme Souness last night for criticising their style of play. Allardyce saw his unsung side reclaim fourth spot in the table after a 2-1 victory at the Reebok Stadium.,train
Sports,England sweeps Zims. England has swept its one-day series against Zimbabwe 4-0 with a 74-run win in Bulawayo. Veteran Darren Gough took 4-34 as Zimbabwe was bowled out for 187 chasing 262 for victory.,train
Sports,"Griffin to Anchor D-Line. The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.",train
Sports,"Beckham gets off scot-free despite candid confession. IN A baffling interpretation of the word deliberate, the FA decided yesterday that there was insufficient evidence to charge David Beckham over his premeditated yellow card against Wales.",train
Sports,"Pitchers finally getting job done? At least it #39;s a start. This is a mirage or a sight to behold. This is something you can #39;t trust with your own eyes, or maybe what you #39;re watching is real.",train
Sports,"It #39;s a record: Singh surpasses Woods again. When Vijay Singh started out as a pro golfer more than 20 years ago, \$10 million seemed an unreachable goal. One more victory -- and, the way he #39;s playing, that could be only one more tournament away -- and ",train
Sports,Fall Classic plus. NEW YORK -- A short sacrifice fly by Hideki Matsui in the bottom of the 12th inning scored an alert Derek Jeter from third and gave the Yankees a 7-6 victory over the Minnesot Twins in Game 2 of their AL playoff series.,train
Sports,"No. 16 Pittsburgh Tops Loyola, Md., 93-57. Pittsburgh #39;s Chris Taft, left, goes over Loyola #39;s Bernard Allen, bottom, for a dunk in the first half in Pittsburgh on Saturday, Nov. 27, 2004.",train
Sports,"BoSox Fans Swept Up in Red Sox Hysteria (AP). AP - After the Boston Red Sox lost Game 7 of last year's AL championship to the New York Yankees, David Walsh took a vow: No more Red Sox games. No more sports pages. No more team gear. No more heartbreak.",train
Sports,"Knee surgery for Falcons #39; Duckett. CBC SPORTS ONLINE - Atlanta Falcons running back TJ Duckett is expected to undergo minor arthroscopic surgery on his left knee Tuesday, so will miss this Saturday #39;s contest versus Carolina.",train
Sports,"Money talks, Pedro walks. Those were the exact words uttered by Red Sox pitcher Pedro Martinez in an interview that appeared in the World Series DVD released late last month.",train
Sports,"Chicago Bulls Silence Utah Jazz, 101-99 (AP). AP - Ben Gordon scored a career-high 22 points, including four free throws in the final minute, to lead the Chicago Bulls past the Utah Jazz 101-99 Wednesday night to avoid an 0-10 start that would have been the worst in franchise history.",train
Sports,"Chiefs win shootout with Titans. The Kansas City Chiefs played their kind of game on Monday night in Tennessee, and they wound up pulling out a victory over the Titans in the offensive shootout.",train
Sports,"Berlin cheers winning bid for 2009 championships. Berlin was celebrating on Sunday after winning its bid to host the 2009 world athletics championships, a decision that capped a week of triumph for Germany #39;s capital city.",train
Sports,"Rebels use late TD to top Gamecocks. COLUMBIA, S.C. -- Ethan Flatt found Bill Flowers in the corner of the end zone for a 29-yard touchdown pass with 1:05 left to give Mississippi a 31-28 victory over No. 25 South Carolina yesterday.",train
Sports,"Hendrick Motorsports. Our thoughts are with the Hendricks Motorsport team in the United States today following the plane crash in Sunday which killed five team members, two family members and three pilots.",train
Sports,"Zimbabwe do England a favour. Zimbabwe have been English cricket #39;s bte noir over the past year but here yesterday, they did them a huge favour in the Champions Trophy, despite losing to Sri Lanka by four ",train
Sports,New Orleans Quarterback Aaron Brooks Tweaks Strained Right Thigh in Game Against Green Bay (AP). AP - New Orleans quarterback Aaron Brooks tweaked his strained right thigh and hobbled off the field in the second quarter of the Saints' game against the Green Bay Packers on Saturday night.,train
Sports,"Tar Heels beat Miami. For the second time this month, UNC football fans had something to celebrate. In a stunning upset, the Tar Heels beat Miami 31 to 28.",train
Sports,"Montgomerie, Woods, Furyk Tied at Target (AP). AP - Colin Montgomerie was thrilled to get an invitation from Tiger Woods to play in his year-end tournament with 15 of the best players in golf. Even better was matching Woods' score.",train
Sports,"History beckons as China prepares grand Olympic coming out party. BEIJING : As the Olympic flame leaves Athens, the eyes of the sporting world are turning towards Beijing. When China hosts the games for the first time in 2008, it will cap an extraordinary 30-year journey ",train
Sports,"There's been no reign after delays. Rain and the Red Sox have not been good partners in October. In the three most dramatic and disappointing Boston baseball finishes of the last 30 years, a rain delay halted action just when things started to get interesting.",train
Sports,"Sauber to launch new F1 car in Malaysia. Sauber will unveil their 2005 Formula One car in Kuala Lumpur on January 11, the Swiss-based team said on Friday. Sauber are sponsored by Malaysian oil company Petronas, whose backing ",train
Sports,Officials to be quizzed in Aragones row. Spanish Football Federation president Angel Maria Villar will appear before the National Anti-Violence Commission tomorrow to explain why he has defended Spain coach Luis Aragones.,train
Sports,"Washington chooses a stadium site for Expos. The DC Sports and Entertainment Commission outlined its plans Tuesday night in a meeting with city government officials. An official involved in the process, speaking on condition of anonymity, told The Associated ",train
Sports,"Nuggets 100, Clippers 88. Carmelo Anthony, who missed Denver #39;s previous game after being cited for marijuana possession, scored 23 points for the Nuggets in a 100-88 preseason victory Thursday night over the Los Angeles Clippers.",train
Sports,Bengals win in Monday night return. With two reputations on the linehis teams and his ownChad got the best of Champ and turned the Bengals into a prime-time success.,train
Sports,"Mind more free now. Calcutta: Anil Kumble began the year looking to quickly reach 435. He got there (and went one better) in Dhaka on Friday afternoon, the opening day of the second last Test of 2004.",train
Sports,Boxing: Khan shows no rust to emerge lord of the ring. Amir Khan celebrated his first fight since winning the lightweight Olympic silver medal in Athens with a one-sided 35-13 points victory over American Michael Evans at Liverpool Olympia last night.,train
Sports,"He picked right time to start making shots. Insecurity is a great motivator. Facing increasing criticism about his shot selection and the prospect of losing his starting job because of the return of two-time All-Star Allan Houston, young ",train
Sports,"Falcons not cruising at 4-0; they #39;re working. Jim Mora thought his team deserved a little something special. His Atlanta Falcons, with a thorough 27-10 pounding of the Carolina Panthers, had just extended their record to 4-0 for the first time since 1986.",train
Sports,Pass defense lags behind. Forget about No. 1 rankings. Another number will be tested this week when USC plays Colorado State. It #39;s a triple digit that bothered USC coach Pete Carroll each time he heard it last season.,train
Sports,"Two Michigan St football players arrested. EAST LANSING, Michigan (Ticker) - Two Michigan State football players were arrested Tuesday morning for planting three homemade  quot;MacGyver bombs quot; outside a campus apartment.",train
Sports,"Finley is new Angel in outfield. The Angels rounded out their starting outfield yesterday, signing center fielder Steve Finley to a \$14 million, two-year contract as baseball's winter meetings in Anaheim, Calif., began to percolate.",train
Sports,"Texas A M Tops Texas Tech 32-25 in OT (AP). AP - Courtney Lewis scored on a 25-yard run on the first play of overtime and Melvin Bullitt swatted away Sonny Cumbie's fourth-down pass into the end zone, sending the Aggies to a thrilling 32-25 win over Texas Tech on Saturday.",train
Sports,Michael Wilbon. It #39;s a great idea that private money finance at least 50 percent of the cost of a new riverfront baseball stadium. It #39;s a smart idea to protect the District from millions of dollars in penalties resulting ,train
Sports,"Ravens' Offensive Coordinator Resigns (AP). AP - Baltimore Ravens offensive coordinator Matt Cavanaugh resigned under pressure Monday after meeting with head coach Brian Billick, who finally lost patience with the team's sputtering attack.",train
Sports,"Cricket: Ponting out of two Tests against India. SYDNEY : Australia captain Ricky Ponting #39;s thumb injury has forced him out of the opening two cricket Tests against India starting next week, Cricket Australia (CA) said.",train
Sports,Huskies trip up Pitt. Connecticut linebacker Alfred Fincher matched his career high with 17 tackles and helped the Huskies secure their first Big East win as a conference member ,train
